cluster_id,keyword_hit,advertiser_name,page_id,ad_archive_id,started_running,still_active,days_live,countries,surfaces,variant_count,hook_first_line,headline,destination_url,eu_reach,longest_single_creative_days,total_span_days,relaunch,country_count,aftenskole_flag,target_ages,target_gender,lp_h1,lp_page_type,price_visible
C1,lying awake,Nesti,752374267952796,1657470465368017,2026-06-19,True,71,DK,facebook|instagram|audience_network|messenger|threads,1,"When your child's anxiety makes bedtime feel impossible, it's exhausting for everyone.",Calm Their Anxiety at Bedtime. Without the Battle.,nestishop.com,1384,71,71,False,3,False,18-65,All,,direct_checkout,$56.50
C1,lying awake,Nesti,752374267952796,1058990816654715,2026-06-19,True,71,DE,facebook|instagram|audience_network|messenger|threads,1,"When your child's anxiety makes bedtime feel impossible, it's exhausting for everyone.",Calm Their Anxiety at Bedtime. Without the Battle.,nestishop.com,440,71,71,False,3,False,18-65,All,,direct_checkout,$56.50
C1,lying awake,Nesti,752374267952796,1657470465368017,2026-06-19,True,71,DE,facebook|instagram|audience_network|messenger|threads,1,"When your child's anxiety makes bedtime feel impossible, it's exhausting for everyone.",Calm Their Anxiety at Bedtime. Without the Battle.,nestishop.com,1384,71,71,False,3,False,18-65,All,,direct_checkout,$56.50
C1,lying awake,Nesti,752374267952796,1058990816654715,2026-06-19,True,71,NL,facebook|instagram|audience_network|messenger|threads,1,"When your child's anxiety makes bedtime feel impossible, it's exhausting for everyone.",Calm Their Anxiety at Bedtime. Without the Battle.,nestishop.com,440,71,71,False,3,False,18-65,All,,direct_checkout,$56.50
C1,lying awake,Nesti,752374267952796,1657470465368017,2026-06-19,True,71,NL,facebook|instagram|audience_network|messenger|threads,1,"When your child's anxiety makes bedtime feel impossible, it's exhausting for everyone.",Calm Their Anxiety at Bedtime. Without the Battle.,nestishop.com,1384,71,71,False,3,False,18-65,All,,direct_checkout,$56.50
C2,mental load,Sofie - Effektivt vægttab,1062896026900367,1453012983533612,2026-06-19,True,71,DK,facebook|instagram,2,Jeg har fået Magnus med på kostplanen – og det gør faktisk hverdagen meget nemmere 🥳,4-ugers kostplan til par 🔥,smartmakro.dk,58460,71,71,False,1,False,18-65,Women,,direct_checkout,"329,00 kr"
C4,dysregulated,Nesti,752374267952796,1027392703096125,2026-06-19,True,71,DK,facebook|instagram|audience_network|messenger|threads,4,The calming pod that feels like a hug.,Say goodbye to bedtime battles,nestishop.com,301,72,72,False,4,False,18-65,All,,direct_checkout,$56.50
C4,dysregulated,Nesti,752374267952796,1027392703096125,2026-06-19,True,71,DE,facebook|instagram|audience_network|messenger|threads,4,The calming pod that feels like a hug.,Say goodbye to bedtime battles,nestishop.com,301,72,72,False,4,False,18-65,All,,direct_checkout,$56.50
C4,dysregulated,Nesti,752374267952796,1027392703096125,2026-06-19,True,71,NL,facebook|instagram|audience_network|messenger|threads,4,The calming pod that feels like a hug.,Say goodbye to bedtime battles,nestishop.com,301,72,72,False,4,False,18-65,All,,direct_checkout,$56.50
C4,dysregulated,Nesti,752374267952796,1319464673666636,2026-06-19,True,71,GB,facebook|instagram|audience_network|messenger|threads,4,"I honestly didn't think something this simple would make such a huge difference, but I was so wrong. 🤯",Regulate your Child,nestishop.com,,71,71,False,1,False,18-65,All,,direct_checkout,$56.50
C4,regulate your nervous system,Health Library,1223346947518797,1515955556935058,2026-06-19,True,71,GB,facebook|instagram|audience_network|messenger|threads,2,There are days when everything feels heavier than it should.,A simple routine to return to your centre 🌿,healthy.com,,71,71,False,1,False,18-65,All,,,
C1,spiralling,By Bella,707370235792782,2265046810696911,2026-06-20,True,70,GB,facebook|instagram|audience_network|messenger|threads,1,Okay so this is going to sound dramatic but I genuinely almost had a panic attack. 😰,Super Stay Technology,bellashapewear.com,,70,70,False,3,False,18-65,All,Bella Shapewear,direct_checkout,$50
C1,spiralling,By Bella,707370235792782,2265046810696911,2026-06-20,True,70,US,facebook|instagram|audience_network|messenger|threads,1,Okay so this is going to sound dramatic but I genuinely almost had a panic attack. 😰,Super Stay Technology,bellashapewear.com,,70,70,False,3,False,18-65,All,Bella Shapewear,direct_checkout,$50
C1,spiralling,By Bella,707370235792782,2265046810696911,2026-06-20,True,70,AU,facebook|instagram|audience_network|messenger|threads,1,Okay so this is going to sound dramatic but I genuinely almost had a panic attack. 😰,Super Stay Technology,bellashapewear.com,,70,70,False,3,False,18-65,All,Bella Shapewear,direct_checkout,$50
C2,can't switch off,Hibernault Audio,1185339027991166,1019520420769575,2026-06-20,True,70,DK,facebook|instagram,1,Still awake? For the nights you can't switch off. Slow binaural sleep sound to sink under.,Binaural Deep Sleep Playlist,hypeddit.com,46274,73,73,False,6,False,27-64,All,Music Promotion Services That Actually Work,application_form,$10 per mo
C2,can't switch off,Hibernault Audio,1185339027991166,1019520420769575,2026-06-20,True,70,DE,facebook|instagram,1,Still awake? For the nights you can't switch off. Slow binaural sleep sound to sink under.,Binaural Deep Sleep Playlist,hypeddit.com,46274,73,73,False,6,False,27-64,All,Music Promotion Services That Actually Work,application_form,$10 per mo
C2,can't switch off,Hibernault Audio,1185339027991166,1019520420769575,2026-06-20,True,70,NL,facebook|instagram,1,Still awake? For the nights you can't switch off. Slow binaural sleep sound to sink under.,Binaural Deep Sleep Playlist,hypeddit.com,46274,73,73,False,6,False,27-64,All,Music Promotion Services That Actually Work,application_form,$10 per mo
C2,can't switch off,Hibernault Audio,1185339027991166,1019520420769575,2026-06-20,True,70,GB,facebook|instagram,1,Still awake? For the nights you can't switch off. Slow binaural sleep sound to sink under.,Binaural Deep Sleep Playlist,hypeddit.com,46274,73,73,False,6,False,27-64,All,Music Promotion Services That Actually Work,application_form,$10 per mo
C2,can't switch off,Hibernault Audio,1185339027991166,1019520420769575,2026-06-20,True,70,US,facebook|instagram,1,Still awake? For the nights you can't switch off. Slow binaural sleep sound to sink under.,Binaural Deep Sleep Playlist,hypeddit.com,46274,73,73,False,6,False,27-64,All,Music Promotion Services That Actually Work,application_form,$10 per mo
C2,can't switch off,Hibernault Audio,1185339027991166,1019520420769575,2026-06-20,True,70,AU,facebook|instagram,1,Still awake? For the nights you can't switch off. Slow binaural sleep sound to sink under.,Binaural Deep Sleep Playlist,hypeddit.com,46274,73,73,False,6,False,27-64,All,Music Promotion Services That Actually Work,application_form,$10 per mo
C4,dysregulated,Stan Taylor,717959131411527,1577863570406270,2026-06-21,True,69,DK,facebook|instagram|messenger|threads,1,"A nervous system stuck in chronic activation, braced and flooded and unable to settle, is in real distress, and distress demands relief, and the brain will reach for whatever delivers relief fastest.",The Vice Was Never The Problem,stantaylor.com,3845,69,69,False,5,False,18-65,All,The Black Book of Power,direct_checkout,$0
C4,dysregulated,Stan Taylor,717959131411527,1577863570406270,2026-06-21,True,69,DE,facebook|instagram|messenger|threads,1,"A nervous system stuck in chronic activation, braced and flooded and unable to settle, is in real distress, and distress demands relief, and the brain will reach for whatever delivers relief fastest.",The Vice Was Never The Problem,stantaylor.com,3845,69,69,False,5,False,18-65,All,The Black Book of Power,direct_checkout,$0
C4,dysregulated,Stan Taylor,717959131411527,1577863570406270,2026-06-21,True,69,NL,facebook|instagram|messenger|threads,1,"A nervous system stuck in chronic activation, braced and flooded and unable to settle, is in real distress, and distress demands relief, and the brain will reach for whatever delivers relief fastest.",The Vice Was Never The Problem,stantaylor.com,3845,69,69,False,5,False,18-65,All,The Black Book of Power,direct_checkout,$0
C4,dysregulated,Stan Taylor,717959131411527,1577863570406270,2026-06-21,True,69,GB,facebook|instagram|messenger|threads,1,"A nervous system stuck in chronic activation, braced and flooded and unable to settle, is in real distress, and distress demands relief, and the brain will reach for whatever delivers relief fastest.",The Vice Was Never The Problem,stantaylor.com,3845,69,69,False,5,False,18-65,All,The Black Book of Power,direct_checkout,$0
C4,dysregulated,Stan Taylor,717959131411527,1577863570406270,2026-06-21,True,69,AU,facebook|instagram|messenger|threads,1,"A nervous system stuck in chronic activation, braced and flooded and unable to settle, is in real distress, and distress demands relief, and the brain will reach for whatever delivers relief fastest.",The Vice Was Never The Problem,stantaylor.com,3845,69,69,False,5,False,18-65,All,The Black Book of Power,direct_checkout,$0
C2,can't switch off,Q Shield,207544652432120,27383897577917947,2026-06-22,True,68,DK,facebook|instagram|audience_network|messenger|threads,1,Every home today runs on devices.,EMF Protection (That Actually Works),tryqshield.com,19796,68,68,False,6,False,18-65,All,QShield EMF Protection Chips - Limited Sale,direct_checkout,$50
C2,can't switch off,Q Shield,207544652432120,27383897577917947,2026-06-22,True,68,DE,facebook|instagram|audience_network|messenger|threads,1,Every home today runs on devices.,EMF Protection (That Actually Works),tryqshield.com,19796,68,68,False,6,False,18-65,All,QShield EMF Protection Chips - Limited Sale,direct_checkout,$50
C2,can't switch off,Q Shield,207544652432120,27383897577917947,2026-06-22,True,68,NL,facebook|instagram|audience_network|messenger|threads,1,Every home today runs on devices.,EMF Protection (That Actually Works),tryqshield.com,19796,68,68,False,6,False,18-65,All,QShield EMF Protection Chips - Limited Sale,direct_checkout,$50
C2,can't switch off,Q Shield,207544652432120,27383897577917947,2026-06-22,True,68,GB,facebook|instagram|audience_network|messenger|threads,1,Every home today runs on devices.,EMF Protection (That Actually Works),tryqshield.com,19796,68,68,False,6,False,18-65,All,QShield EMF Protection Chips - Limited Sale,direct_checkout,$50
C2,can't switch off,Q Shield,207544652432120,27383897577917947,2026-06-22,True,68,US,facebook|instagram|audience_network|messenger|threads,1,Every home today runs on devices.,EMF Protection (That Actually Works),tryqshield.com,19796,68,68,False,6,False,18-65,All,QShield EMF Protection Chips - Limited Sale,direct_checkout,$50
C2,can't switch off,Q Shield,207544652432120,27383897577917947,2026-06-22,True,68,AU,facebook|instagram|audience_network|messenger|threads,1,Every home today runs on devices.,EMF Protection (That Actually Works),tryqshield.com,19796,68,68,False,6,False,18-65,All,QShield EMF Protection Chips - Limited Sale,direct_checkout,$50
C4,somatic,Within The Ultimate Darkness Retreat,365508219990066,2460971301088694,2026-06-22,True,68,DK,facebook,2,Welcome to Within – The Ultimate Darkness Retreat 🌑. Discover a place where complete darkness and silence reveal the power within you. Are you ready for a life-changing journey?,,,160,68,68,False,1,False,18-65,All,,,
C4,somatic,Within The Ultimate Darkness Retreat,365508219990066,939710672459584,2026-06-22,True,68,DK,facebook,2,Welcome to Within – The Ultimate Darkness Retreat 🌑. Discover a place where complete darkness and silence reveal the power within you. Are you ready for a life-changing journey?,,,4394,68,68,False,1,False,18-65,All,,,
C7,time blindness,Psychwire.com,293897197386969,894850392921291,2026-06-22,True,68,DK,facebook|instagram|messenger|threads,1,"Learn Acceptance and Commitment Therapy (ACT) from Dr. Russ Harris, internationally acclaimed trainer and best-selling author of The Happiness Trap, who has trained over 80,000 professionals worldwide.",ACT for ADHD | Taught by Russ Harris,https://psychwire.com/act,1418,68,68,False,4,False,18-65,All,,,
C7,time blindness,Psychwire.com,293897197386969,894850392921291,2026-06-22,True,68,DE,facebook|instagram|messenger|threads,1,"Learn Acceptance and Commitment Therapy (ACT) from Dr. Russ Harris, internationally acclaimed trainer and best-selling author of The Happiness Trap, who has trained over 80,000 professionals worldwide.",ACT for ADHD | Taught by Russ Harris,https://psychwire.com/act,1418,68,68,False,4,False,18-65,All,,,
C7,time blindness,Psychwire.com,293897197386969,894850392921291,2026-06-22,True,68,NL,facebook|instagram|messenger|threads,1,"Learn Acceptance and Commitment Therapy (ACT) from Dr. Russ Harris, internationally acclaimed trainer and best-selling author of The Happiness Trap, who has trained over 80,000 professionals worldwide.",ACT for ADHD | Taught by Russ Harris,https://psychwire.com/act,1418,68,68,False,4,False,18-65,All,,,
C7,time blindness,Psychwire.com,293897197386969,894850392921291,2026-06-22,True,68,GB,facebook|instagram|messenger|threads,1,"Learn Acceptance and Commitment Therapy (ACT) from Dr. Russ Harris, internationally acclaimed trainer and best-selling author of The Happiness Trap, who has trained over 80,000 professionals worldwide.",ACT for ADHD | Taught by Russ Harris,https://psychwire.com/act,1418,68,68,False,4,False,18-65,All,,,
C5,high functioning,Mindful Drinking Community,981893088342267,1001236785986121,2026-06-23,True,67,GB,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,,68,68,False,6,False,25-65,Women,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,high functioning,Mindful Drinking Community,981893088342267,1001236785986121,2026-06-23,True,67,US,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,,68,68,False,6,False,25-65,Women,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C8,overtænker,LOCKED - Teambuilding & Escape Room,2042185095823849,975718612131470,2026-06-23,True,67,DK,facebook|instagram|audience_network|messenger|threads,1,𝗦𝗸𝗮𝗹 𝗜 𝘀𝗻𝗮𝗿𝘁 𝗶 𝗲𝘀𝗰𝗮𝗽𝗲 𝗿𝗼𝗼𝗺? 🔐,,www.locked.dk,1675,67,67,False,1,False,18-65,All,DANMARKS STØRSTE  ESCAPE   R00M   UNIVERS,application_form,gated
C2,can't switch off,JCC Academy ,963331526873249,2430287014062661,2026-06-24,True,66,GB,facebook|instagram|messenger|threads,1,🤯 Working 60–70 hour weeks and still can’t switch off? 🤯,Busy all the time… but stuck?,www.jccaofficial.com,,66,66,False,1,False,18-65,All,,,
C5,take the edge off,Mindful Drinking Community,981893088342267,1011575508014331,2026-06-24,True,66,DK,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,504159,68,68,False,6,False,25-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
